url,tema
https://www.ciperchile.cl/2020/05/27/covid-registro-civil-inscribe-63-muertes-mas-que-las-informadas-por-el-minsal-y-anota-otras-316-como-sospechosas/,Pandemia
https://www.ciperchile.cl/2020/05/27/covid-registro-civil-inscribe-63-muertes-mas-que-las-informadas-por-el-minsal-y-anota-otras-316-como-sospechosas/,Registro Civil
https://www.ciperchile.cl/2020/05/27/covid-registro-civil-inscribe-63-muertes-mas-que-las-informadas-por-el-minsal-y-anota-otras-316-como-sospechosas/,Test PCR
https://www.ciperchile.cl/2020/05/27/covid-registro-civil-inscribe-63-muertes-mas-que-las-informadas-por-el-minsal-y-anota-otras-316-como-sospechosas/,Virus
https://www.ciperchile.cl/2020/02/22/ex-presidente-lagos-y-senador-lagos-weber-no-pagan-contribuciones-por-sus-casas-en-caleu/,Contribuciones
https://www.ciperchile.cl/2020/02/22/ex-presidente-lagos-y-senador-lagos-weber-no-pagan-contribuciones-por-sus-casas-en-caleu/,Corrupción
https://www.ciperchile.cl/2020/02/22/ex-presidente-lagos-y-senador-lagos-weber-no-pagan-contribuciones-por-sus-casas-en-caleu/,Impuestos
https://www.ciperchile.cl/2020/02/22/ex-presidente-lagos-y-senador-lagos-weber-no-pagan-contribuciones-por-sus-casas-en-caleu/,Impuestos Internos
https://www.ciperchile.cl/2020/02/22/ex-presidente-lagos-y-senador-lagos-weber-no-pagan-contribuciones-por-sus-casas-en-caleu/,Sii
https://www.ciperchile.cl/2020/02/22/ex-presidente-lagos-y-senador-lagos-weber-no-pagan-contribuciones-por-sus-casas-en-caleu/,Vivienda
https://www.ciperchile.cl/2009/03/31/documento-el-fallo-que-sanciono-a-las-farmacias-por-colusion-en-1995/,Farmacias
https://www.ciperchile.cl/2009/03/31/documento-el-fallo-que-sanciono-a-las-farmacias-por-colusion-en-1995/,Justicia
https://www.ciperchile.cl/2009/03/31/documento-el-fallo-que-sanciono-a-las-farmacias-por-colusion-en-1995/,Medicamentos
https://www.ciperchile.cl/2013/06/14/vaticano-aplica-medidas-cautelares-a-sacerdote-chileno-ex-superior-mundial-de-la-orden-de-la-merced-acusado-de-abuso-sexual/,Abuso Sexual
https://www.ciperchile.cl/2013/06/14/vaticano-aplica-medidas-cautelares-a-sacerdote-chileno-ex-superior-mundial-de-la-orden-de-la-merced-acusado-de-abuso-sexual/,Iglesia
https://www.ciperchile.cl/2014/10/22/el-negocio-del-agua-ley-que-rige-hace-26-anos-asegura-millonarias-utilidades-a-sanitarias/,Agua
https://www.ciperchile.cl/2014/10/22/el-negocio-del-agua-ley-que-rige-hace-26-anos-asegura-millonarias-utilidades-a-sanitarias/,Empresas
https://www.ciperchile.cl/2014/10/22/el-negocio-del-agua-ley-que-rige-hace-26-anos-asegura-millonarias-utilidades-a-sanitarias/,Estado
https://www.ciperchile.cl/2014/10/22/el-negocio-del-agua-ley-que-rige-hace-26-anos-asegura-millonarias-utilidades-a-sanitarias/,Proyecto Agua
https://www.ciperchile.cl/2017/03/27/las-zombis-que-usaron-penta-lan-y-falabella-para-tratar-de-eludir-impuestos/,Falabella
https://www.ciperchile.cl/2017/03/27/las-zombis-que-usaron-penta-lan-y-falabella-para-tratar-de-eludir-impuestos/,Impuestos
https://www.ciperchile.cl/2017/03/27/las-zombis-que-usaron-penta-lan-y-falabella-para-tratar-de-eludir-impuestos/,LAN
https://www.ciperchile.cl/2017/03/27/las-zombis-que-usaron-penta-lan-y-falabella-para-tratar-de-eludir-impuestos/,Penta
https://www.ciperchile.cl/2017/03/27/las-zombis-que-usaron-penta-lan-y-falabella-para-tratar-de-eludir-impuestos/,Sebastián Piñera
https://www.ciperchile.cl/2011/05/18/el-terremoto-interno-que-vive-la-parroquia-de-karadima/,Abuso Sexual
https://www.ciperchile.cl/2011/05/18/el-terremoto-interno-que-vive-la-parroquia-de-karadima/,Iglesia
https://www.ciperchile.cl/2011/05/18/el-terremoto-interno-que-vive-la-parroquia-de-karadima/,Karadima
https://www.ciperchile.cl/2020/02/13/investigan-al-ejercito-por-la-compra-de-equipos-utilizados-por-la-cia-para-espiar-a-120-paises/,C Y M S.A.
https://www.ciperchile.cl/2020/02/13/investigan-al-ejercito-por-la-compra-de-equipos-utilizados-por-la-cia-para-espiar-a-120-paises/,CIA
https://www.ciperchile.cl/2020/02/13/investigan-al-ejercito-por-la-compra-de-equipos-utilizados-por-la-cia-para-espiar-a-120-paises/,Crypto AG
https://www.ciperchile.cl/2020/02/13/investigan-al-ejercito-por-la-compra-de-equipos-utilizados-por-la-cia-para-espiar-a-120-paises/,Ejército
https://www.ciperchile.cl/2020/02/13/investigan-al-ejercito-por-la-compra-de-equipos-utilizados-por-la-cia-para-espiar-a-120-paises/,Inteligencia
https://www.ciperchile.cl/2020/02/13/investigan-al-ejercito-por-la-compra-de-equipos-utilizados-por-la-cia-para-espiar-a-120-paises/,Virgilio Cartoni
https://www.ciperchile.cl/2016/12/27/la-espesa-trama-financiera-tras-la-fusion-de-las-universidades-gabriela-mistral-y-ucinf/,Educación
https://www.ciperchile.cl/2016/12/27/la-espesa-trama-financiera-tras-la-fusion-de-las-universidades-gabriela-mistral-y-ucinf/,Universidades
https://www.ciperchile.cl/2013/02/12/18-colegios-subvencionados-cerrados-por-el-ministro-beyer-aun-siguen-funcionando/,Educación
https://www.ciperchile.cl/2016/06/21/el-historial-de-irregularidades-del-proyecto-estrella-de-sqm-en-el-negocio-del-yodo/,Agua
https://www.ciperchile.cl/2016/06/21/el-historial-de-irregularidades-del-proyecto-estrella-de-sqm-en-el-negocio-del-yodo/,Medio Ambiente
https://www.ciperchile.cl/2016/06/21/el-historial-de-irregularidades-del-proyecto-estrella-de-sqm-en-el-negocio-del-yodo/,Minería
https://www.ciperchile.cl/2016/06/21/el-historial-de-irregularidades-del-proyecto-estrella-de-sqm-en-el-negocio-del-yodo/,SQM
https://www.ciperchile.cl/2008/10/17/escaso-control-de-medicamentos-i-el-riesgo-que-corren-los-pacientes-de-hospitales/,Medicamentos
https://www.ciperchile.cl/2008/10/17/escaso-control-de-medicamentos-i-el-riesgo-que-corren-los-pacientes-de-hospitales/,Salud
https://www.ciperchile.cl/2010/12/01/habla-primer-investigador-eclesiastico-de-karadima-%e2%80%9cel-caso-me-daba-asco%e2%80%9d/,Abuso Sexual
https://www.ciperchile.cl/2010/12/01/habla-primer-investigador-eclesiastico-de-karadima-%e2%80%9cel-caso-me-daba-asco%e2%80%9d/,Iglesia
https://www.ciperchile.cl/2010/12/01/habla-primer-investigador-eclesiastico-de-karadima-%e2%80%9cel-caso-me-daba-asco%e2%80%9d/,Karadima
https://www.ciperchile.cl/2021/03/08/las-cifras-del-acoso-sexual-laboral-despues-de-la-ola-feminista-de-2018-1-597-denuncias-y-86-empresas-sancionadas/,8M
https://www.ciperchile.cl/2021/03/08/las-cifras-del-acoso-sexual-laboral-despues-de-la-ola-feminista-de-2018-1-597-denuncias-y-86-empresas-sancionadas/,Acoso
https://www.ciperchile.cl/2021/03/08/las-cifras-del-acoso-sexual-laboral-despues-de-la-ola-feminista-de-2018-1-597-denuncias-y-86-empresas-sancionadas/,Acoso laboral
https://www.ciperchile.cl/2021/03/08/las-cifras-del-acoso-sexual-laboral-despues-de-la-ola-feminista-de-2018-1-597-denuncias-y-86-empresas-sancionadas/,acoso sexual
https://www.ciperchile.cl/2021/03/08/las-cifras-del-acoso-sexual-laboral-despues-de-la-ola-feminista-de-2018-1-597-denuncias-y-86-empresas-sancionadas/,Audio/CIPER
https://www.ciperchile.cl/2021/03/08/las-cifras-del-acoso-sexual-laboral-despues-de-la-ola-feminista-de-2018-1-597-denuncias-y-86-empresas-sancionadas/,Feminismo
https://www.ciperchile.cl/2021/03/08/las-cifras-del-acoso-sexual-laboral-despues-de-la-ola-feminista-de-2018-1-597-denuncias-y-86-empresas-sancionadas/,Machismo
https://www.ciperchile.cl/2021/03/08/las-cifras-del-acoso-sexual-laboral-despues-de-la-ola-feminista-de-2018-1-597-denuncias-y-86-empresas-sancionadas/,Mujeres
https://www.ciperchile.cl/2017/03/21/el-negocio-de-la-sequia-el-punado-de-empresas-de-camiones-aljibe-que-se-reparte-92-mil-millones/,Agua
https://www.ciperchile.cl/2017/03/21/el-negocio-de-la-sequia-el-punado-de-empresas-de-camiones-aljibe-que-se-reparte-92-mil-millones/,Derechos de Agua
https://www.ciperchile.cl/2017/03/21/el-negocio-de-la-sequia-el-punado-de-empresas-de-camiones-aljibe-que-se-reparte-92-mil-millones/,Empresas
https://www.ciperchile.cl/2017/03/21/el-negocio-de-la-sequia-el-punado-de-empresas-de-camiones-aljibe-que-se-reparte-92-mil-millones/,Estado
https://www.ciperchile.cl/2011/09/23/la-ciudad-de-los-relaves-peligrosos/,Minería
https://www.ciperchile.cl/2011/08/03/patio-29-la-doble-tragedia-de-las-familias-obligadas-a-devolver-sus-muertos/,Derechos Humanos
https://www.ciperchile.cl/2011/08/03/patio-29-la-doble-tragedia-de-las-familias-obligadas-a-devolver-sus-muertos/,Justicia
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,Archivo de Seguridad Nacional
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,Chile
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,CIA
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,Derechos Humanos
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,dictadura
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,Estados Unidos
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,Golpe de Estado
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,Henry Kissinger
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,NSA
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,Peter Kornbluh
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,Richard Nixon
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,Salvador Allende
https://www.ciperchile.cl/2020/09/15/documentos-desclasificados-de-eeuu-registraron-la-genesis-de-la-instruccion-de-nixon-para-derrocar-a-allende/,Sistema de inteligencia
https://www.ciperchile.cl/2009/07/20/vivir-yo-morir-en-una-zona-ocupada-de-santiago/,Carabineros
https://www.ciperchile.cl/2009/07/20/vivir-yo-morir-en-una-zona-ocupada-de-santiago/,Delincuencia
https://www.ciperchile.cl/2009/07/20/vivir-yo-morir-en-una-zona-ocupada-de-santiago/,Poblaciones
https://www.ciperchile.cl/2009/07/20/vivir-yo-morir-en-una-zona-ocupada-de-santiago/,Seguridad
https://www.ciperchile.cl/2013/07/29/instituto-profesional-valle-central-crisis-por-millonario-reparto-de-ganancias-y-pagos-a-empresas-relacionadas/,CNA
https://www.ciperchile.cl/2013/07/29/instituto-profesional-valle-central-crisis-por-millonario-reparto-de-ganancias-y-pagos-a-empresas-relacionadas/,Educación
https://www.ciperchile.cl/2008/12/04/angostura-la-hidroelectrica-que-vuelve-a-despertar-al-bio-bio/,Energía
https://www.ciperchile.cl/2008/12/04/angostura-la-hidroelectrica-que-vuelve-a-despertar-al-bio-bio/,Índigena
https://www.ciperchile.cl/2008/12/04/angostura-la-hidroelectrica-que-vuelve-a-despertar-al-bio-bio/,Medio Ambiente
https://www.ciperchile.cl/2009/04/15/la-conexion-de-patricio-rojas-con-el-caso-mirage-y-sus-negocios-con-el-ministerio-de-defensa/,Fuerzas Armadas
https://www.ciperchile.cl/2009/04/15/la-conexion-de-patricio-rojas-con-el-caso-mirage-y-sus-negocios-con-el-ministerio-de-defensa/,Justicia
https://www.ciperchile.cl/2009/04/15/la-conexion-de-patricio-rojas-con-el-caso-mirage-y-sus-negocios-con-el-ministerio-de-defensa/,Política
https://www.ciperchile.cl/2012/04/19/punta-peuco-ii-los-cachureos-del-guaton-romo/,Justicia
https://www.ciperchile.cl/2011/03/04/la-temeraria-resistencia-de-los-obispos-arteaga-y-valenzuela-no-aceptan-que-karadima-esta-condenado/,Karadima
https://www.ciperchile.cl/2013/11/21/nueva-camara-de-diputados-tendra-menor-representatividad-que-la-actual/,Congreso
https://www.ciperchile.cl/2013/11/21/nueva-camara-de-diputados-tendra-menor-representatividad-que-la-actual/,Diputados
https://www.ciperchile.cl/2013/11/21/nueva-camara-de-diputados-tendra-menor-representatividad-que-la-actual/,Elecciones
https://www.ciperchile.cl/2013/11/21/nueva-camara-de-diputados-tendra-menor-representatividad-que-la-actual/,Parlamentarios
https://www.ciperchile.cl/2015/06/08/asi-murio-en-el-congreso-la-agenda-de-probidad-del-primer-gobierno-de-bachelet/,Gobierno
https://www.ciperchile.cl/2015/06/08/asi-murio-en-el-congreso-la-agenda-de-probidad-del-primer-gobierno-de-bachelet/,Política
https://www.ciperchile.cl/2015/06/08/asi-murio-en-el-congreso-la-agenda-de-probidad-del-primer-gobierno-de-bachelet/,Probidad
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,Antofagasta
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,Coronavirus
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,COVID-19
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,Cuarentena
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,GORE
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,Hospital de Antofagasta
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,Intendencia de Antofagasta
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,Pandemia
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,Servicio de Salud de Antofagasta
https://www.ciperchile.cl/2021/01/23/los-cuestionados-vinculos-de-empresas-contratadas-en-antofagasta/,Virus
https://www.ciperchile.cl/2011/10/13/las-reveladoras-actas-de-acreditacion-de-institutos-profesionales-y-centros-de-formacion-tecnica/,Educación
https://www.ciperchile.cl/2011/12/02/las-desconocidas-operaciones-de-anglo-que-bloquean-el-acceso-de-codelco-a-la-propiedad-de-los-bronces/,Minería
https://www.ciperchile.cl/2013/07/05/choque-inedito-entre-el-ministerio-publico-y-carabineros-por-perdida-de-grabaciones-de-telefonos-%e2%80%9cpinchados%e2%80%9d/,Carabineros
https://www.ciperchile.cl/2013/07/05/choque-inedito-entre-el-ministerio-publico-y-carabineros-por-perdida-de-grabaciones-de-telefonos-%e2%80%9cpinchados%e2%80%9d/,Corrupción
https://www.ciperchile.cl/2013/07/05/choque-inedito-entre-el-ministerio-publico-y-carabineros-por-perdida-de-grabaciones-de-telefonos-%e2%80%9cpinchados%e2%80%9d/,Intervenciones Telefónicas
https://www.ciperchile.cl/2013/07/05/choque-inedito-entre-el-ministerio-publico-y-carabineros-por-perdida-de-grabaciones-de-telefonos-%e2%80%9cpinchados%e2%80%9d/,Justicia
https://www.ciperchile.cl/2013/07/05/choque-inedito-entre-el-ministerio-publico-y-carabineros-por-perdida-de-grabaciones-de-telefonos-%e2%80%9cpinchados%e2%80%9d/,Policía
https://www.ciperchile.cl/2012/12/06/freirina-dos-nuevos-estudios-cuestionan-calidad-de-las-aguas-que-beben-los-cerdos-de-agrosuper/,Agrosuper
https://www.ciperchile.cl/2012/12/06/freirina-dos-nuevos-estudios-cuestionan-calidad-de-las-aguas-que-beben-los-cerdos-de-agrosuper/,Agua
https://www.ciperchile.cl/2012/12/06/freirina-dos-nuevos-estudios-cuestionan-calidad-de-las-aguas-que-beben-los-cerdos-de-agrosuper/,Freirina
https://www.ciperchile.cl/2012/12/06/freirina-dos-nuevos-estudios-cuestionan-calidad-de-las-aguas-que-beben-los-cerdos-de-agrosuper/,Medio Ambiente
https://www.ciperchile.cl/2018/08/22/las-mentiras-y-ocultamientos-que-rodean-la-autopsia-que-se-le-hizo-a-eduardo-frei-montalva/,Armas Químicas
https://www.ciperchile.cl/2018/08/22/las-mentiras-y-ocultamientos-que-rodean-la-autopsia-que-se-le-hizo-a-eduardo-frei-montalva/,Autopsia
https://www.ciperchile.cl/2018/08/22/las-mentiras-y-ocultamientos-que-rodean-la-autopsia-que-se-le-hizo-a-eduardo-frei-montalva/,Eduardo Frei Montalva
https://www.ciperchile.cl/2018/08/22/las-mentiras-y-ocultamientos-que-rodean-la-autopsia-que-se-le-hizo-a-eduardo-frei-montalva/,Magnicidio
https://www.ciperchile.cl/2016/04/04/el-constructor-de-la-casa-blanca-de-pena-nieto-oculto-una-fortuna-en-paraisos-fiscales/,México
https://www.ciperchile.cl/2016/04/04/el-constructor-de-la-casa-blanca-de-pena-nieto-oculto-una-fortuna-en-paraisos-fiscales/,Panama Papers
https://www.ciperchile.cl/2016/04/04/el-constructor-de-la-casa-blanca-de-pena-nieto-oculto-una-fortuna-en-paraisos-fiscales/,Paraísos Fiscales
https://www.ciperchile.cl/2010/05/13/los-testimonios-de-abusos-que-acusan-al-premio-nacional-hugo-montes-brunet/,Abuso Sexual
https://www.ciperchile.cl/2010/05/13/los-testimonios-de-abusos-que-acusan-al-premio-nacional-hugo-montes-brunet/,Educación
https://www.ciperchile.cl/2010/05/13/los-testimonios-de-abusos-que-acusan-al-premio-nacional-hugo-montes-brunet/,Hugo Montes
https://www.ciperchile.cl/2010/05/13/los-testimonios-de-abusos-que-acusan-al-premio-nacional-hugo-montes-brunet/,Iglesia
https://www.ciperchile.cl/2015/02/26/oficial-acusa-trafico-de-influencias-en-compra-de-helicoptero-de-carabineros/,Carabineros
https://www.ciperchile.cl/2015/02/26/oficial-acusa-trafico-de-influencias-en-compra-de-helicoptero-de-carabineros/,Fiscalía
https://www.ciperchile.cl/2015/02/26/oficial-acusa-trafico-de-influencias-en-compra-de-helicoptero-de-carabineros/,Licitaciones
https://www.ciperchile.cl/2012/09/06/experto-de-cepal-le-informo-al-presidente-que-la-baja-en-la-pobreza-no-era-significativa/,Pobreza
https://www.ciperchile.cl/2011/09/29/asi-opera-el-escandaloso-sistema-de-acreditacion-de-las-universidades/,Educación
https://www.ciperchile.cl/2020/02/06/la-beca-luksic-que-financia-estudios-de-oficiales-del-ejercito-en-harvard-y-georgetown/,Audio/CIPER
https://www.ciperchile.cl/2020/02/06/la-beca-luksic-que-financia-estudios-de-oficiales-del-ejercito-en-harvard-y-georgetown/,Defensa
https://www.ciperchile.cl/2020/02/06/la-beca-luksic-que-financia-estudios-de-oficiales-del-ejercito-en-harvard-y-georgetown/,Ejército
https://www.ciperchile.cl/2020/02/06/la-beca-luksic-que-financia-estudios-de-oficiales-del-ejercito-en-harvard-y-georgetown/,Fuerzas Armadas
https://www.ciperchile.cl/2020/02/06/la-beca-luksic-que-financia-estudios-de-oficiales-del-ejercito-en-harvard-y-georgetown/,Luksic
https://www.ciperchile.cl/2021/03/16/los-cinco-testimonios-que-acusan-al-alcalde-de-cerrillos-de-acoso-y-abuso-sexual/,Abuso Sexual
https://www.ciperchile.cl/2021/03/16/los-cinco-testimonios-que-acusan-al-alcalde-de-cerrillos-de-acoso-y-abuso-sexual/,Arturo Aguirre
https://www.ciperchile.cl/2021/03/16/los-cinco-testimonios-que-acusan-al-alcalde-de-cerrillos-de-acoso-y-abuso-sexual/,Audio/CIPER
https://www.ciperchile.cl/2021/03/16/los-cinco-testimonios-que-acusan-al-alcalde-de-cerrillos-de-acoso-y-abuso-sexual/,Cerrillos
https://www.ciperchile.cl/2021/03/16/los-cinco-testimonios-que-acusan-al-alcalde-de-cerrillos-de-acoso-y-abuso-sexual/,Género
https://www.ciperchile.cl/2021/03/16/los-cinco-testimonios-que-acusan-al-alcalde-de-cerrillos-de-acoso-y-abuso-sexual/,Municipalidad de Cerrillos
https://www.ciperchile.cl/2021/03/16/los-cinco-testimonios-que-acusan-al-alcalde-de-cerrillos-de-acoso-y-abuso-sexual/,Partido Socialista
https://www.ciperchile.cl/2021/03/16/los-cinco-testimonios-que-acusan-al-alcalde-de-cerrillos-de-acoso-y-abuso-sexual/,PS
https://www.ciperchile.cl/2018/09/27/en-la-via-de-bolsonaro-rostros-y-estrategia-del-rearme-politico-del-ultranacionalismo-chileno/,inmigrantes
https://www.ciperchile.cl/2018/09/27/en-la-via-de-bolsonaro-rostros-y-estrategia-del-rearme-politico-del-ultranacionalismo-chileno/,LGTB
https://www.ciperchile.cl/2018/09/27/en-la-via-de-bolsonaro-rostros-y-estrategia-del-rearme-politico-del-ultranacionalismo-chileno/,Nacionalismo
https://www.ciperchile.cl/2018/09/27/en-la-via-de-bolsonaro-rostros-y-estrategia-del-rearme-politico-del-ultranacionalismo-chileno/,xenofobia
https://www.ciperchile.cl/2012/12/20/u-autonoma-la-trama-que-le-permitio-conseguir-cinco-anos-de-acreditacion/,Educación
https://www.ciperchile.cl/2013/10/10/universidad-san-sebastian-iii-donaciones-politicas-secretas-y-arriendos-inflados/,Educación
https://www.ciperchile.cl/2011/07/20/royalty-los-millones-de-dolares-que-chile-regala/,Minería
https://www.ciperchile.cl/2015/04/22/financiamiento-ilegal-de-la-politica-los-pagos-de-las-pesqueras/,Financiamiento electoral
https://www.ciperchile.cl/2015/04/22/financiamiento-ilegal-de-la-politica-los-pagos-de-las-pesqueras/,Pesqueras
https://www.ciperchile.cl/2015/04/22/financiamiento-ilegal-de-la-politica-los-pagos-de-las-pesqueras/,Sii
https://www.ciperchile.cl/2015/04/22/financiamiento-ilegal-de-la-politica-los-pagos-de-las-pesqueras/,SQM
https://www.ciperchile.cl/2016/02/29/el-oscuro-negocio-de-protesis-dentales-de-patricio-cordero-y-juan-diaz-en-concepcion/,CAVAL
https://www.ciperchile.cl/2016/02/29/el-oscuro-negocio-de-protesis-dentales-de-patricio-cordero-y-juan-diaz-en-concepcion/,concepción
https://www.ciperchile.cl/2016/02/29/el-oscuro-negocio-de-protesis-dentales-de-patricio-cordero-y-juan-diaz-en-concepcion/,Licitaciones
https://www.ciperchile.cl/2016/02/29/el-oscuro-negocio-de-protesis-dentales-de-patricio-cordero-y-juan-diaz-en-concepcion/,Salud
https://www.ciperchile.cl/2010/10/26/minas-abandonadas-una-amenaza-letal-para-miles-de-chilenos/,Gobierno
https://www.ciperchile.cl/2010/10/26/minas-abandonadas-una-amenaza-letal-para-miles-de-chilenos/,Medio Ambiente
https://www.ciperchile.cl/2010/10/26/minas-abandonadas-una-amenaza-letal-para-miles-de-chilenos/,Minería
https://www.ciperchile.cl/2014/12/29/crece-la-violencia-y-los-abusos-contra-mujeres-migrantes-en-magallanes/,Abusos
https://www.ciperchile.cl/2014/12/29/crece-la-violencia-y-los-abusos-contra-mujeres-migrantes-en-magallanes/,Comercio Sexual
https://www.ciperchile.cl/2014/12/29/crece-la-violencia-y-los-abusos-contra-mujeres-migrantes-en-magallanes/,inmigrantes
https://www.ciperchile.cl/2014/12/29/crece-la-violencia-y-los-abusos-contra-mujeres-migrantes-en-magallanes/,Mujer
https://www.ciperchile.cl/2014/12/29/crece-la-violencia-y-los-abusos-contra-mujeres-migrantes-en-magallanes/,Violencia
https://www.ciperchile.cl/2011/10/03/justicia-belga-investiga-a-sacerdote-por-abusos-sexuales-contra-menores-pehuenche/,Abuso Sexual
https://www.ciperchile.cl/2009/03/12/seguridad-privada-el-millonario-negocio-de-explotar-el-miedo/,Carabineros
https://www.ciperchile.cl/2009/03/12/seguridad-privada-el-millonario-negocio-de-explotar-el-miedo/,Policía
https://www.ciperchile.cl/2009/03/12/seguridad-privada-el-millonario-negocio-de-explotar-el-miedo/,Seguridad
https://www.ciperchile.cl/2010/12/20/ariel-henriquez-el-joven-temporero-que-murio-en-la-carcel-de-san-miguel/,Cárcel
https://www.ciperchile.cl/2010/12/20/ariel-henriquez-el-joven-temporero-que-murio-en-la-carcel-de-san-miguel/,incendio
https://www.ciperchile.cl/2010/12/20/ariel-henriquez-el-joven-temporero-que-murio-en-la-carcel-de-san-miguel/,Justicia
https://www.ciperchile.cl/2010/12/20/ariel-henriquez-el-joven-temporero-que-murio-en-la-carcel-de-san-miguel/,San Miguel
https://www.ciperchile.cl/2017/05/02/el-cartel-del-azucar-de-guatemala/,Agicultura
https://www.ciperchile.cl/2017/05/02/el-cartel-del-azucar-de-guatemala/,Azúcar
https://www.ciperchile.cl/2017/05/02/el-cartel-del-azucar-de-guatemala/,Centroamérica
https://www.ciperchile.cl/2017/05/02/el-cartel-del-azucar-de-guatemala/,Guatemala
https://www.ciperchile.cl/2017/05/02/el-cartel-del-azucar-de-guatemala/,Panama Papers
https://www.ciperchile.cl/2017/05/02/el-cartel-del-azucar-de-guatemala/,Tierra Esclava
https://www.ciperchile.cl/2008/03/17/graves-irregularidades-en-millonaria-licitacion-del-registro-civil/,Contraloría
https://www.ciperchile.cl/2008/03/17/graves-irregularidades-en-millonaria-licitacion-del-registro-civil/,Registro Civil
https://www.ciperchile.cl/2008/03/17/graves-irregularidades-en-millonaria-licitacion-del-registro-civil/,Tecnología
https://www.ciperchile.cl/2008/03/17/graves-irregularidades-en-millonaria-licitacion-del-registro-civil/,Transparencia
https://www.ciperchile.cl/2018/06/27/papeles-de-panama-la-caida-de-mossack-fonseca/,Panama Papers
https://www.ciperchile.cl/2018/06/27/papeles-de-panama-la-caida-de-mossack-fonseca/,Paraísos Fiscales
https://www.ciperchile.cl/2020/06/02/cinco-grandes-constructoras-reparten-utilidades-aunque-se-beneficiaron-con-la-suspension-de-contratos-de-sus-trabajadores/,Besalco
https://www.ciperchile.cl/2020/06/02/cinco-grandes-constructoras-reparten-utilidades-aunque-se-beneficiaron-con-la-suspension-de-contratos-de-sus-trabajadores/,Chile
https://www.ciperchile.cl/2020/06/02/cinco-grandes-constructoras-reparten-utilidades-aunque-se-beneficiaron-con-la-suspension-de-contratos-de-sus-trabajadores/,CMF
https://www.ciperchile.cl/2020/06/02/cinco-grandes-constructoras-reparten-utilidades-aunque-se-beneficiaron-con-la-suspension-de-contratos-de-sus-trabajadores/,Comisión para el Mercado Financiero
https://www.ciperchile.cl/2020/06/02/cinco-grandes-constructoras-reparten-utilidades-aunque-se-beneficiaron-con-la-suspension-de-contratos-de-sus-trabajadores/,constructoras
https://www.ciperchile.cl/2020/06/02/cinco-grandes-constructoras-reparten-utilidades-aunque-se-beneficiaron-con-la-suspension-de-contratos-de-sus-trabajadores/,Coronavirus
https://www.ciperchile.cl/2020/06/02/cinco-grandes-constructoras-reparten-utilidades-aunque-se-beneficiaron-con-la-suspension-de-contratos-de-sus-trabajadores/,COVID-19
